ts_event,close_AAPL,close_AMZN,close_MSFT,close_META,close_GOOGL,close_NVDA,close_SPY,close_GM
2021-12-07 14:00:00,170160000000,3499100000000,332500000000,15740000000,2923220000000,309540000000,467240000000,61810000000
2021-12-07 15:00:00,170745000000,3513670000000,335290000000,15760000000,2943260000000,315440000000,468460000000,62120000000
2021-12-07 16:00:00,171070000000,3534315000000,335010000000,15760000000,2943980000000,317830000000,468110000000,62130000000
2021-12-07 17:00:00,171110000000,3537010000000,335470000000,15880000000,2940245000000,320990000000,468610000000,62170000000
2021-12-07 18:00:00,170450000000,3544930000000,335230000000,15860000000,2947010000000,322380000000,468460000000,61880000000
2021-12-07 19:00:00,169940000000,3529750000000,333900000000,15810000000,2941420000000,320830000000,468180000000,61600000000
2021-12-07 20:00:00,171200000000,3523290000000,334920000000,15825000000,2945790000000,324350000000,468240000000,61520000000
2021-12-07 21:00:00,172750000000,3522790000000,335240000000,15900000000,2951590000000,325000000000,469130000000,61630000000
2021-12-08 09:00:00,172750000000,3538390000000,336500000000,15890000000,2958000000000,320000000000,469170000000,61800000000
2021-12-08 10:00:00,172210000000,3529900000000,336280000000,15940000000,2955500000000,320730000000,468230000000,61630000000
2021-12-08 11:00:00,172400000000,3534000000000,337000000000,15880000000,2959320000000,320000000000,469900000000,61880000000
2021-12-08 12:00:00,172310000000,3527160000000,336100000000,15870000000,2955000000000,321700000000,469170000000,61980000000
2021-12-08 13:00:00,172110000000,3521000000000,334480000000,15890000000,2951470000000,319620000000,468820000000,61860000000
2021-12-08 14:00:00,172670000000,3516650000000,332770000000,15760000000,2948570000000,317500000000,468150000000,60960000000
2021-12-08 15:00:00,173920000000,3503230000000,331700000000,15885000000,2931230000000,318710000000,467080000000,60470000000
2021-12-08 16:00:00,174830000000,3506860000000,331640000000,16030000000,2938700000000,320770000000,468130000000,60830000000
2021-12-08 17:00:00,174270000000,3516930000000,331560000000,16020000000,2944900000000,317900000000,468270000000,60775000000
2021-12-08 18:00:00,174540000000,3529470000000,332610000000,16075000000,2945990000000,319890000000,468650000000,60680000000
2021-12-08 19:00:00,174775000000,3526560000000,333090000000,16070000000,2949770000000,318110000000,469110000000,60720000000
2021-12-08 20:00:00,175130000000,3521570000000,334905000000,16055000000,2963350000000,318260000000,469540000000,60780000000
2021-12-08 21:00:00,175140000000,3519200000000,334840000000,16040000000,2962220000000,318130000000,469420000000,60840000000
2021-12-08 22:00:00,174880000000,3520000000000,334810000000,16050000000,2962440000000,317900000000,469500000000,60830000000
2021-12-08 23:00:00,174730000000,3520000000000,334750000000,16060000000,2960000000000,316950000000,469280000000,60890000000
2021-12-09 09:00:00,174600000000,3515600000000,334780000000,16110000000,2962630000000,316830000000,468620000000,60680000000
2021-12-09 10:00:00,173850000000,3508000000000,333820000000,16010000000,2955980000000,315940000000,468090000000,60690000000
2021-12-09 11:00:00,173790000000,3502340000000,333730000000,15880000000,2955520000000,315530000000,468010000000,60600000000
2021-12-09 12:00:00,174570000000,3514000000000,333950000000,15920000000,2959000000000,316650000000,468220000000,60540000000
2021-12-09 13:00:00,174700000000,3512000000000,333810000000,15940000000,2955000000000,315960000000,467920000000,60270000000
2021-12-09 14:00:00,176150000000,3510670000000,334620000000,15980000000,2955390000000,316940000000,468280000000,60270000000
2021-12-09 15:00:00,175910000000,3502020000000,333930000000,15875000000,2956040000000,313990000000,468210000000,60030000000
2021-12-09 16:00:00,174720000000,3511840000000,334330000000,15835000000,2971140000000,314420000000,467950000000,59950000000
2021-12-09 17:00:00,175500000000,3520890000000,334770000000,15800000000,2977390000000,312880000000,468945000000,60300000000
2021-12-09 18:00:00,175650000000,3502340000000,334310000000,15670000000,2964390000000,309580000000,468440000000,60010000000
2021-12-09 19:00:00,175370000000,3496210000000,333860000000,15605000000,2954590000000,308130000000,467450000000,59765000000
2021-12-09 20:00:00,174620000000,3483150000000,333110000000,15580000000,2952770000000,304800000000,466330000000,59620000000
2021-12-09 21:00:00,174230000000,3483760000000,332840000000,15620000000,2952500000000,305300000000,466540000000,59620000000
2021-12-09 22:00:00,174250000000,3483000000000,332800000000,15620000000,2953000000000,305030000000,466680000000,59730000000
2021-12-10 09:00:00,175000000000,3493970000000,333820000000,15580000000,2963450000000,306780000000,467640000000,60040000000
2021-12-10 10:00:00,174650000000,3492610000000,333730000000,15640000000,2960900000000,306730000000,467690000000,59760000000
2021-12-10 11:00:00,175070000000,3495760000000,333970000000,15660000000,2961660000000,307330000000,468320000000,59940000000
2021-12-10 12:00:00,174730000000,3496000000000,333240000000,15670000000,2957870000000,308650000000,467830000000,59860000000
2021-12-10 13:00:00,175420000000,3510000000000,335530000000,15750000000,2975000000000,311500000000,469720000000,60000000000
2021-12-10 14:00:00,175150000000,3470000000000,338300000000,15550000000,2967360000000,304200000000,468390000000,61050000000
2021-12-10 15:00:00,176130000000,3424050000000,340980000000,15535000000,2949580000000,304110000000,468010000000,61360000000
2021-12-10 16:00:00,176700000000,3440160000000,339960000000,15490000000,2951000000000,302650000000,468710000000,61250000000
2021-12-10 17:00:00,177290000000,3431000000000,340260000000,15515000000,2948910000000,301670000000,468870000000,61640000000
2021-12-10 18:00:00,177680000000,3421990000000,340520000000,15455000000,2958320000000,299990000000,469250000000,62180000000
2021-12-10 19:00:00,177840000000,3418050000000,339950000000,15410000000,2950840000000,299890000000,468650000000,62330000000
2021-12-10 20:00:00,179500000000,3444990000000,342230000000,15520000000,2959970000000,301910000000,470720000000,63200000000
2021-12-10 21:00:00,179570000000,3441000000000,342470000000,15550000000,2958600000000,301700000000,470790000000,63300000000
2021-12-10 23:00:00,179630000000,3442490000000,342290000000,15620000000,2958300000000,301500000000,470400000000,63170000000
2021-12-13 09:00:00,181090000000,3461800000000,343330000000,15430000000,2966860000000,306200000000,472250000000,63410000000
2021-12-13 10:00:00,181390000000,3458370000000,343530000000,15480000000,2968000000000,307260000000,472080000000,63500000000
2021-12-13 11:00:00,181050000000,3458000000000,342750000000,15580000000,2970000000000,306180000000,472060000000,63370000000
2021-12-13 12:00:00,181800000000,3454770000000,342820000000,15500000000,2967310000000,305050000000,471550000000,63120000000
2021-12-13 13:00:00,181770000000,3453970000000,342760000000,15560000000,2967770000000,303940000000,471440000000,63060000000
2021-12-13 14:00:00,180960000000,3410830000000,341580000000,15490000000,2938510000000,298570000000,468730000000,61020000000
2021-12-13 15:00:00,179790000000,3406310000000,341740000000,15340000000,2931630000000,294880000000,467790000000,60320000000
2021-12-13 16:00:00,177840000000,3392270000000,341090000000,15175000000,2922430000000,289140000000,467340000000,59910000000
2021-12-13 17:00:00,178730000000,3393500000000,341330000000,15240000000,2920340000000,290410000000,467520000000,60040000000
2021-12-13 18:00:00,178170000000,3400390000000,341310000000,15285000000,2917420000000,289880000000,467760000000,59450000000
2021-12-13 19:00:00,178650000000,3408190000000,342090000000,15295000000,2928840000000,288860000000,468230000000,59385000000
2021-12-13 20:00:00,175810000000,3391220000000,339440000000,15240000000,2917140000000,281500000000,466610000000,59130000000
2021-12-13 21:00:00,175740000000,3388600000000,339400000000,15240000000,2918000000000,283500000000,466850000000,59320000000
2021-12-14 09:00:00,175800000000,3365000000000,336880000000,15030000000,2894500000000,278930000000,464990000000,58450000000
2021-12-14 10:00:00,176340000000,3365000000000,336400000000,14980000000,2893110000000,279200000000,465270000000,58610000000
2021-12-14 11:00:00,176450000000,3369800000000,336320000000,15220000000,2896010000000,279030000000,465400000000,58500000000
2021-12-14 12:00:00,176940000000,3370000000000,336940000000,15130000000,2903600000000,278970000000,465670000000,58550000000
2021-12-14 13:00:00,175000000000,3354000000000,335310000000,14990000000,2890000000000,274100000000,463750000000,58020000000
2021-12-14 14:00:00,175870000000,3361050000000,330040000000,15050000000,2848000000000,281760000000,464470000000,58940000000
2021-12-14 15:00:00,173360000000,3349790000000,326800000000,14950000000,2833100000000,278980000000,461660000000,58150000000
2021-12-14 16:00:00,173250000000,3341870000000,325890000000,14915000000,2836640000000,277180000000,461020000000,57830000000
2021-12-14 17:00:00,173440000000,3339320000000,324910000000,14885000000,2852370000000,276370000000,460640000000,57980000000
2021-12-14 18:00:00,173450000000,3340000000000,325270000000,14875000000,2851870000000,276820000000,460670000000,58095000000
2021-12-14 19:00:00,174530000000,3361690000000,327050000000,14970000000,2863650000000,280630000000,462470000000,58440000000
2021-12-14 20:00:00,174340000000,3382800000000,328480000000,15055000000,2878150000000,283370000000,463390000000,58410000000
2021-12-14 21:00:00,174250000000,3383040000000,328650000000,15130000000,2880990000000,283930000000,463420000000,58250000000
2021-12-14 22:00:00,173920000000,3381830000000,328470000000,15150000000,2879310000000,282990000000,463320000000,58320000000
2021-12-14 23:00:00,174040000000,3380030000000,328500000000,14950000000,2878140000000,283530000000,463240000000,58320000000
2021-12-15 09:00:00,174040000000,3366000000000,328260000000,14990000000,2871220000000,281300000000,463120000000,58370000000
2021-12-15 10:00:00,174300000000,3370000000000,328300000000,14950000000,2875000000000,282300000000,463550000000,58670000000
2021-12-15 11:00:00,174110000000,3373500000000,328070000000,14960000000,2874450000000,282350000000,463060000000,58340000000
2021-12-15 12:00:00,174550000000,3380250000000,327980000000,15000000000,2877080000000,282880000000,463240000000,58180000000
2021-12-15 13:00:00,174500000000,3384000000000,327950000000,14960000000,2877870000000,282500000000,463240000000,58200000000
2021-12-15 14:00:00,173720000000,3343020000000,329230000000,14810000000,2839910000000,284090000000,461680000000,57670000000
2021-12-15 15:00:00,173880000000,3321870000000,329710000000,14840000000,2856330000000,286660000000,462130000000,57300000000
2021-12-15 16:00:00,172450000000,3314780000000,325770000000,14700000000,2848010000000,284060000000,461420000000,57270000000
2021-12-15 17:00:00,173430000000,3312200000000,325780000000,14700000000,2849110000000,282910000000,462150000000,57590000000
2021-12-15 18:00:00,173460000000,3343410000000,326290000000,14830000000,2853200000000,284560000000,462620000000,57720000000
2021-12-15 19:00:00,177850000000,3374460000000,329030000000,14890000000,2873930000000,291790000000,464800000000,57915000000
2021-12-15 20:00:00,179300000000,3466950000000,334670000000,15270000000,2928450000000,304820000000,470580000000,58580000000
2021-12-15 21:00:00,179560000000,3463300000000,334940000000,15380000000,2929770000000,305290000000,470790000000,58640000000
2021-12-15 22:00:00,179890000000,3465790000000,335050000000,15370000000,2929700000000,306800000000,470860000000,58730000000
2021-12-16 09:00:00,180600000000,3481500000000,336180000000,15490000000,2943900000000,309600000000,473120000000,59150000000
2021-12-16 10:00:00,180830000000,3488250000000,336960000000,15530000000,2946660000000,311330000000,473850000000,59100000000
2021-12-16 11:00:00,180640000000,3492630000000,337150000000,15570000000,2952060000000,311410000000,474440000000,59310000000
2021-12-16 12:00:00,180170000000,3478820000000,336450000000,15530000000,2945000000000,310600000000,473720000000,59310000000
2021-12-16 13:00:00,179730000000,3471000000000,335370000000,15450000000,2934140000000,310310000000,473020000000,59060000000
2021-12-16 14:00:00,176520000000,3425420000000,332160000000,15220000000,2920880000000,297540000000,470830000000,60310000000
2021-12-16 15:00:00,175770000000,3433980000000,331600000000,15070000000,2933360000000,291760000000,471570000000,59980000000
2021-12-16 16:00:00,174790000000,3389450000000,327850000000,14865000000,2911480000000,285680000000,469400000000,59300000000
2021-12-16 17:00:00,173140000000,3380290000000,325960000000,14805000000,2897570000000,285500000000,467650000000,58570000000
2021-12-16 18:00:00,173600000000,3389130000000,327040000000,14830000000,2894960000000,285190000000,468240000000,58665000000
2021-12-16 19:00:00,171590000000,3376780000000,324640000000,14720000000,2882990000000,282940000000,465860000000,58300000000
2021-12-16 20:00:00,172250000000,3375940000000,324900000000,14800000000,2889000000000,283960000000,466420000000,58390000000
2021-12-16 21:00:00,172340000000,3379240000000,325270000000,14900000000,2889370000000,285140000000,467150000000,56060000000
2021-12-16 22:00:00,171570000000,3377990000000,324890000000,14930000000,2891290000000,282390000000,466910000000,56910000000
2021-12-16 23:00:00,171280000000,3365830000000,324350000000,14800000000,2884090000000,280810000000,466310000000,56700000000
2021-12-17 09:00:00,170980000000,3352200000000,322850000000,14630000000,2874480000000,278140000000,464070000000,57030000000
2021-12-17 10:00:00,170260000000,3342000000000,321710000000,14530000000,2868000000000,278500000000,463330000000,56650000000
2021-12-17 11:00:00,170950000000,3351290000000,323010000000,14630000000,2865100000000,279570000000,463750000000,56800000000
2021-12-17 12:00:00,169430000000,3348640000000,321680000000,14540000000,2848980000000,277150000000,461980000000,56390000000
2021-12-17 13:00:00,170390000000,3353000000000,322420000000,14550000000,2852470000000,280230000000,462340000000,56890000000
2021-12-17 14:00:00,171970000000,3340250000000,321340000000,14660000000,2852620000000,285110000000,460440000000,55320000000
2021-12-17 15:00:00,172520000000,3389360000000,322440000000,14930000000,2860250000000,287130000000,463260000000,55980000000
2021-12-17 16:00:00,171040000000,3384250000000,320880000000,14865000000,2855350000000,283810000000,461380000000,55490000000
2021-12-17 17:00:00,170800000000,3392260000000,321650000000,14880000000,2855500000000,281200000000,461760000000,55230000000
2021-12-17 18:00:00,172450000000,3417010000000,323730000000,14960000000,2867210000000,283150000000,463590000000,55710000000
2021-12-17 19:00:00,172330000000,3395040000000,323860000000,14960000000,2861340000000,282440000000,462290000000,55530000000
2021-12-17 20:00:00,170970000000,3400350000000,323800000000,14900000000,2833530000000,277980000000,459900000000,55170000000
2021-12-17 21:00:00,171460000000,3400240000000,323660000000,15010000000,2840500000000,279010000000,460950000000,55280000000
2021-12-20 09:00:00,167700000000,3349000000000,318660000000,14530000000,2788660000000,269980000000,453140000000,53710000000
2021-12-20 10:00:00,167950000000,3364990000000,319070000000,14560000000,2790050000000,270190000000,454530000000,53990000000
2021-12-20 11:00:00,168390000000,3351100000000,319800000000,14550000000,2794920000000,271270000000,455290000000,54100000000
2021-12-20 12:00:00,167820000000,3352410000000,319430000000,14610000000,2794810000000,270010000000,454300000000,54180000000
2021-12-20 13:00:00,167940000000,3352240000000,318800000000,14490000000,2794140000000,270180000000,454250000000,53940000000
2021-12-20 14:00:00,169570000000,3348100000000,321320000000,14670000000,2801820000000,278630000000,454090000000,53720000000
2021-12-20 15:00:00,168380000000,3325710000000,319340000000,14590000000,2796940000000,275800000000,451950000000,53410000000
2021-12-20 16:00:00,169540000000,3327050000000,319210000000,14590000000,2798970000000,274720000000,452820000000,53690000000
2021-12-20 17:00:00,169020000000,3324500000000,318720000000,14550000000,2804760000000,272040000000,451840000000,53440000000
2021-12-20 18:00:00,169760000000,3334080000000,318780000000,14610000000,2810750000000,274400000000,453390000000,53730000000
2021-12-20 19:00:00,169950000000,3342440000000,319310000000,14650000000,2816860000000,274970000000,453630000000,53710000000
2021-12-20 20:00:00,169880000000,3341580000000,320170000000,14645000000,2832250000000,277160000000,454980000000,54040000000
2021-12-20 21:00:00,170230000000,3349150000000,320850000000,14750000000,2837860000000,279630000000,456000000000,54100000000
2021-12-21 09:00:00,170970000000,3367480000000,322250000000,14850000000,2842920000000,283340000000,457260000000,54710000000
2021-12-21 10:00:00,170840000000,3361060000000,322210000000,14790000000,2848020000000,284050000000,458380000000,54760000000
2021-12-21 11:00:00,171600000000,3370800000000,323550000000,14750000000,2854050000000,284920000000,459410000000,54750000000
2021-12-21 12:00:00,172140000000,3377000000000,323380000000,14820000000,2860900000000,285570000000,459570000000,54890000000
2021-12-21 13:00:00,172440000000,3375950000000,323400000000,14890000000,2855000000000,285700000000,459170000000,54730000000
2021-12-21 14:00:00,170340000000,3329020000000,322160000000,14750000000,2817000000000,279180000000,457380000000,54240000000
2021-12-21 15:00:00,169845000000,3329860000000,321230000000,14775000000,2826130000000,277090000000,457480000000,54120000000
2021-12-21 16:00:00,170740000000,3352780000000,323310000000,14880000000,2845480000000,280970000000,459790000000,54460000000
2021-12-21 17:00:00,170990000000,3389900000000,325770000000,15020000000,2866030000000,285100000000,461860000000,54420000000
2021-12-21 18:00:00,171250000000,3397430000000,325850000000,15075000000,2865710000000,288100000000,462145000000,54300000000
2021-12-21 19:00:00,172935000000,3412250000000,327680000000,15145000000,2874870000000,289740000000,462760000000,54650000000
2021-12-21 20:00:00,172980000000,3408190000000,327370000000,15170000000,2869140000000,290850000000,463040000000,54770000000
2021-12-21 21:00:00,172920000000,3405110000000,327520000000,15260000000,2869000000000,291200000000,463220000000,54830000000
2021-12-21 22:00:00,173000000000,3404610000000,327420000000,15200000000,2865500000000,291740000000,463050000000,54860000000
2021-12-21 23:00:00,172600000000,3404000000000,327200000000,15110000000,2864990000000,291100000000,462830000000,54810000000
2021-12-22 09:00:00,172090000000,3387720000000,326200000000,15050000000,2860680000000,287800000000,461990000000,54750000000
2021-12-22 10:00:00,172810000000,3395680000000,327120000000,15110000000,2866950000000,289680000000,463040000000,54840000000
2021-12-22 11:00:00,173000000000,3405000000000,328220000000,15160000000,2867500000000,290140000000,463630000000,55070000000
2021-12-22 12:00:00,172590000000,3396500000000,326700000000,15140000000,2865250000000,290350000000,463010000000,54900000000
2021-12-22 13:00:00,172790000000,3389470000000,326900000000,15120000000,2858760000000,288370000000,462050000000,54780000000
2021-12-22 14:00:00,173720000000,3411020000000,328170000000,15190000000,2893640000000,289270000000,463470000000,55400000000
2021-12-22 15:00:00,174480000000,3410970000000,330920000000,15230000000,2907240000000,290900000000,466120000000,56080000000
2021-12-22 16:00:00,174120000000,3435120000000,331260000000,15300000000,2926920000000,294510000000,466495000000,55945000000
2021-12-22 17:00:00,174520000000,3421730000000,331190000000,15230000000,2918060000000,293000000000,466820000000,56200000000
2021-12-22 18:00:00,174100000000,3390510000000,330700000000,15160000000,2914120000000,290650000000,465880000000,56150000000
2021-12-22 19:00:00,174510000000,3403850000000,331430000000,15215000000,2917540000000,292880000000,466305000000,55870000000
2021-12-22 20:00:00,175630000000,3421090000000,333270000000,15250000000,2927450000000,293890000000,467700000000,56070000000
2021-12-22 21:00:00,175790000000,3419630000000,333700000000,15230000000,2925000000000,294120000000,468000000000,55980000000
2021-12-23 09:00:00,176060000000,3414970000000,333580000000,15250000000,2922000000000,295800000000,468370000000,56250000000
2021-12-23 10:00:00,176300000000,3423000000000,333750000000,15200000000,2925630000000,296000000000,468870000000,56320000000
2021-12-23 11:00:00,176220000000,3425000000000,333900000000,15260000000,2927220000000,296520000000,469060000000,56440000000
2021-12-23 12:00:00,176240000000,3425300000000,333760000000,15290000000,2933000000000,297390000000,469230000000,56480000000
2021-12-23 13:00:00,175920000000,3418400000000,333270000000,15350000000,2929000000000,296180000000,468770000000,56380000000
2021-12-23 14:00:00,175890000000,3422060000000,334810000000,15190000000,2942240000000,295930000000,470170000000,55870000000
2021-12-23 15:00:00,176470000000,3423610000000,335620000000,15250000000,2947220000000,296890000000,471090000000,56195000000
2021-12-23 16:00:00,176170000000,3428385000000,335230000000,15340000000,2958000000000,299670000000,471300000000,56465000000
2021-12-23 17:00:00,176260000000,3426790000000,334830000000,15360000000,2957740000000,297030000000,471080000000,56680000000
2021-12-23 18:00:00,175995000000,3431020000000,334590000000,15390000000,2949370000000,297870000000,471300000000,56950000000
2021-12-23 19:00:00,176500000000,3425040000000,335420000000,15370000000,2949330000000,297130000000,471780000000,56890000000
2021-12-23 20:00:00,176290000000,3420290000000,334490000000,15355000000,2937500000000,296400000000,470580000000,56900000000
2021-12-23 21:00:00,176020000000,3418370000000,334650000000,15360000000,2937170000000,295510000000,470820000000,56740000000
2021-12-23 23:00:00,176010000000,3418000000000,334400000000,15400000000,2936000000000,295600000000,470630000000,56870000000
2021-12-27 09:00:00,175970000000,3435900000000,335810000000,15300000000,2937330000000,296450000000,471410000000,57000000000
2021-12-27 10:00:00,176430000000,3428760000000,336130000000,15350000000,2941020000000,296390000000,471460000000,57100000000
2021-12-27 11:00:00,176450000000,3428350000000,335610000000,15310000000,2940390000000,296650000000,471490000000,56890000000
2021-12-27 12:00:00,176930000000,3430750000000,336340000000,15350000000,2944110000000,297830000000,472090000000,56940000000
2021-12-27 13:00:00,177070000000,3436740000000,336690000000,15450000000,2949820000000,297700000000,472350000000,57210000000
2021-12-27 14:00:00,177290000000,3422000000000,339180000000,15480000000,2954230000000,304900000000,473170000000,56720000000
2021-12-27 15:00:00,178460000000,3418880000000,340350000000,15560000000,2963860000000,307640000000,474980000000,57590000000
2021-12-27 16:00:00,178840000000,3404880000000,339900000000,15550000000,2952510000000,308340000000,475260000000,57490000000
2021-12-27 17:00:00,179250000000,3403200000000,340620000000,15595000000,2955940000000,308360000000,475780000000,57490000000
2021-12-27 18:00:00,179895000000,3401690000000,341230000000,15605000000,2959640000000,309070000000,476310000000,57495000000
2021-12-27 19:00:00,179910000000,3397570000000,340930000000,15565000000,2955420000000,308930000000,476170000000,57455000000
2021-12-27 20:00:00,180330000000,3393210000000,342450000000,15590000000,2958120000000,309520000000,477270000000,57440000000
2021-12-27 21:00:00,180260000000,3390410000000,342920000000,15590000000,2957000000000,309830000000,477170000000,57330000000
2021-12-27 23:00:00,180120000000,3389500000000,341980000000,15600000000,2955000000000,310350000000,476800000000,57420000000
2021-12-28 09:00:00,181100000000,3407750000000,343500000000,15600000000,2964000000000,314400000000,478460000000,57300000000
2021-12-28 10:00:00,181250000000,3406750000000,343990000000,15630000000,2972300000000,314100000000,478440000000,57430000000
2021-12-28 11:00:00,180850000000,3403750000000,343260000000,15680000000,2971450000000,313180000000,478190000000,57460000000
2021-12-28 12:00:00,180890000000,3399250000000,344210000000,15670000000,2970900000000,313810000000,478490000000,57610000000
2021-12-28 13:00:00,180200000000,3395750000000,343250000000,15690000000,2965000000000,312580000000,477950000000,57570000000
2021-12-28 14:00:00,179980000000,3397750000000,343050000000,15630000000,2948170000000,308710000000,478460000000,57910000000
2021-12-28 15:00:00,179900000000,3430770000000,342360000000,15505000000,2942880000000,305040000000,477850000000,57260000000
2021-12-28 16:00:00,180520000000,3426750000000,342720000000,15500000000,2941360000000,303480000000,478040000000,57450000000
2021-12-28 17:00:00,179500000000,3418930000000,341510000000,15420000000,2934980000000,301710000000,476780000000,57260000000
2021-12-28 18:00:00,179750000000,3415060000000,341200000000,15365000000,2929910000000,302250000000,477180000000,57350000000
2021-12-28 19:00:00,179500000000,3410950000000,341430000000,15385000000,2930070000000,304330000000,476970000000,57230000000
2021-12-28 20:00:00,179390000000,3413220000000,341250000000,15350000000,2935190000000,303220000000,476880000000,57100000000
2021-12-28 21:00:00,179550000000,3416750000000,341850000000,15390000000,2939000000000,303670000000,477060000000,57120000000
2021-12-28 22:00:00,179500000000,3416220000000,341770000000,15400000000,2938980000000,303300000000,477020000000,57120000000
2021-12-29 09:00:00,179690000000,3423600000000,342050000000,15540000000,2940000000000,305340000000,477880000000,57570000000
2021-12-29 10:00:00,179520000000,3420510000000,342270000000,15400000000,2941000000000,305480000000,477680000000,57260000000
2021-12-29 11:00:00,179370000000,3416550000000,341660000000,15450000000,2938110000000,304550000000,477250000000,57220000000
2021-12-29 12:00:00,179410000000,3417750000000,341680000000,15420000000,2941000000000,302200000000,476860000000,57200000000
2021-12-29 13:00:00,179250000000,3413880000000,341290000000,15360000000,2934570000000,301640000000,476920000000,57200000000
2021-12-29 14:00:00,180320000000,3403570000000,343940000000,15235000000,2938620000000,298700000000,477570000000,56990000000
2021-12-29 15:00:00,179830000000,3386025000000,341910000000,15230000000,2930150000000,297380000000,477230000000,57515000000
2021-12-29 16:00:00,179060000000,3379290000000,340770000000,15200000000,2921460000000,296920000000,476590000000,57490000000
2021-12-29 17:00:00,179330000000,3376100000000,340700000000,15205000000,2916110000000,297430000000,476790000000,57450000000
2021-12-29 18:00:00,179130000000,3382150000000,341170000000,15235000000,2919220000000,298730000000,477190000000,57380000000
2021-12-29 19:00:00,179570000000,3388540000000,341780000000,15265000000,2930630000000,300600000000,477590000000,57380000000
2021-12-29 20:00:00,179380000000,3383010000000,341960000000,15240000000,2933480000000,299970000000,477470000000,57240000000
2021-12-29 21:00:00,179230000000,3384750000000,341570000000,15250000000,2931000000000,299100000000,477410000000,57270000000
2021-12-30 09:00:00,179760000000,3397040000000,342100000000,15350000000,2945030000000,300440000000,478100000000,57330000000
2021-12-30 10:00:00,179730000000,3393750000000,341870000000,15250000000,2941720000000,300670000000,477920000000,57440000000
2021-12-30 11:00:00,179960000000,3403750000000,342260000000,15230000000,2942820000000,301170000000,478350000000,57540000000
2021-12-30 12:00:00,179690000000,3391060000000,342820000000,15250000000,2941250000000,300120000000,478160000000,57450000000
2021-12-30 13:00:00,179610000000,3392750000000,342650000000,15280000000,2939730000000,298450000000,478140000000,57470000000
2021-12-30 14:00:00,179520000000,3384560000000,341190000000,15330000000,2932250000000,300980000000,478210000000,58140000000
2021-12-30 15:00:00,180000000000,3402910000000,341480000000,15395000000,2932710000000,302640000000,478160000000,58640000000
2021-12-30 16:00:00,179805000000,3402750000000,341500000000,15435000000,2938610000000,302880000000,478240000000,58760000000
2021-12-30 17:00:00,179840000000,3397770000000,341430000000,15445000000,2929850000000,301935000000,478325000000,58630000000
2021-12-30 18:00:00,179280000000,3402270000000,340880000000,15435000000,2934350000000,300300000000,478240000000,58460000000
2021-12-30 19:00:00,179240000000,3395760000000,341150000000,15435000000,2932220000000,299460000000,478125000000,58280000000
2021-12-30 20:00:00,178250000000,3372900000000,339360000000,15320000000,2924020000000,295880000000,476140000000,58140000000
2021-12-30 21:00:00,178140000000,3375750000000,339260000000,15310000000,2924240000000,295950000000,476250000000,58150000000
2021-12-30 23:00:00,178190000000,3377700000000,339150000000,15290000000,2924040000000,296120000000,476240000000,58080000000
2021-12-31 09:00:00,177950000000,3374750000000,338990000000,15310000000,2924000000000,295530000000,475840000000,58130000000
2021-12-31 10:00:00,177800000000,3376750000000,338500000000,15400000000,2924150000000,294600000000,475510000000,58130000000
2021-12-31 11:00:00,177770000000,3372000000000,338180000000,15400000000,2919250000000,294810000000,474980000000,58010000000
2021-12-31 12:00:00,178040000000,3375100000000,338700000000,15340000000,2921110000000,296420000000,475650000000,58060000000
2021-12-31 13:00:00,178300000000,3379500000000,339000000000,15340000000,2927800000000,297500000000,475680000000,58060000000
2021-12-31 14:00:00,177880000000,3366670000000,337390000000,15330000000,2913130000000,297260000000,475710000000,58910000000
2021-12-31 15:00:00,178390000000,3356180000000,336920000000,15265000000,2912800000000,295460000000,475800000000,58685000000
2021-12-31 16:00:00,177705000000,3357970000000,336340000000,15260000000,2909040000000,296530000000,475320000000,58700000000
2021-12-31 17:00:00,177560000000,3355330000000,337050000000,15290000000,2914210000000,295430000000,476130000000,58710000000
2021-12-31 18:00:00,177550000000,3348230000000,337250000000,15280000000,2910270000000,295070000000,476330000000,58840000000
2021-12-31 19:00:00,177610000000,3343960000000,337230000000,15260000000,2904540000000,294210000000,475950000000,58820000000
2021-12-31 20:00:00,177610000000,3335580000000,336330000000,15185000000,2897120000000,294110000000,474880000000,58630000000
2021-12-31 21:00:00,177490000000,3334750000000,336550000000,15230000000,2898700000000,294470000000,475090000000,58950000000
2022-01-03 09:00:00,178080000000,3353000000000,337000000000,15390000000,2907130000000,298440000000,477220000000,59440000000
2022-01-03 10:00:00,178160000000,3359020000000,337120000000,15390000000,2906000000000,299380000000,477750000000,59550000000
2022-01-03 11:00:00,178450000000,3366000000000,337630000000,15390000000,2909800000000,299400000000,478070000000,59800000000
2022-01-03 12:00:00,178250000000,3352750000000,337700000000,15390000000,2909190000000,298810000000,477410000000,59770000000
2022-01-03 13:00:00,177680000000,3353900000000,336120000000,15360000000,2901120000000,297010000000,476530000000,59700000000
2022-01-03 14:00:00,180500000000,3336630000000,330320000000,15105000000,2885200000000,300910000000,474910000000,60260000000
2022-01-03 15:00:00,180960000000,3401780000000,332190000000,15280000000,2902680000000,305140000000,476170000000,61245000000
2022-01-03 16:00:00,181480000000,3405135000000,331700000000,15205000000,2893790000000,301760000000,475350000000,60920000000
2022-01-03 17:00:00,181690000000,3404210000000,332220000000,15235000000,2908420000000,301980000000,475600000000,60720000000
